,Name,Description,Date,Time,Location,Price,URL
271,The Return Of Draw Egan With Live Score By Montopolis,"A screening of the classic silent western film ""The Return of Draw Egan"" featuring the music of Ennio Morricone performed live by Montopolis.  2013's Funniest Person in Austin, comedian Mac Blake and his partner Carlos LaRotta have rewritten the movie in the irreverent and absurdist style typical of his work with Master Pancake Theater.  It's a hilarious and rowdy good time!",Aug 10,10:00PM - 11:30PM,Elysian Theater,$20 ,https://www.discoverlosangeles.com/event/2024/08/10/the-return-of-draw-egan-with-live-score-by-montopolis
272,Ciclavia Meet The Hollywoods,"CicLAvia returns to Hollywood this summer with a great way to be a tourist in your own backyard while experiencing car-free open streets at CicLAvia’s 54th event on Sunday, August 18; between 9 a.m. - 4 p.m. The public is invited to enjoy 6.6-miles of car-free open streets connecting East Hollywood, Hollywood and West Hollywood via Hollywood Blvd (between Orange Dr and Hillhurst/Virgil Aves), Highland Ave (between Hollywood Blvd and Santa Monica Blvd), and Santa Monica Blvd (between Highland Ave and San Vicente Blvd).
All people-powered modes of movement are invited to this unique, temporary park for the day that will feature activities, street games, local businesses, and art and cultural activations for all ages. Always free, CicLAvia participants can show up anywhere along the route at any time to enjoy the open streets. This is an exciting opportunity to explore WeHo, Hollywood, and East Hollywood from a new perspective.
CicLAvia—Meet the Hollywoods features five (5) Hubs along the route filled with plenty of activities and programs. Hubs are walking zones (mandatory bike dismounts) and meeting points with family-friendly activities, restrooms, free water refilling stations, free basic bike repair, bike parking, and first aid. Within this route, participants can find the West Hollywood Hub, Plummer Park Hub, Walk of Fame Hub, Hollywood Blvd Hub, and East Hollywood Hub. Free pedicab rides are available at each Hub’s information booth, allowing for travel between Hubs.",Aug 18,9:00AM - 4:00PM,Hollywood & Highland,,https://www.discoverlosangeles.com/event/2024/08/18/ciclavia-meet-the-hollywoods
273,Khruangbin,"Over the last decade and four albums, Khruangbin has married together musical influences from all over the world. Crisp melodies from reverb-heavy electric guitars, rich dub-like bass, and air-tight drums: Those simple ingredients add up to something rich, complex, and beloved. Taking inspiration from the local-meets-global cultural stew of their Houston hometown, Khruangbin integrates Thai funk, spaghetti western film scores, Bakersfield country, Kingston dub, West African disco, G-funk, and more. Today, they invite you on a new and intimate journey with their most recent album A LA SALA—while playing some of the biggest shows of their career.
Opening the night is Unknown Mortal Orchestra, the Portland-via-New Zealand band whose latest album V was hailed by NME for its lo-fi funk and “sun-baked sound.""",Aug 10,8:00PM - 10:00PM,Hollywood Bowl,$26.00 ,https://www.discoverlosangeles.com/event/2024/08/10/khruangbin
274,Chicken Stories,Playwright/director Marcus Folmar describes his new play Chicken Stories this way: “A collection of hilarious and at times biting vignettes that examine the culture and times through the unexpected yet undeniably relatable (and historically relevant) lens of chicken.”,Aug 4,3:00PM - 4:35PM,The Broadwater Main Stage,$35 ,https://www.discoverlosangeles.com/event/2024/08/04/chicken-stories
275,Aaalac The Original Chasing Your Dream Book Tour Literary Expo,A Place to learn about African American Authors across the world and various other Authors. Our goal is to provide 100 stuffed book bags to underprivileged children in the area. Adult & Children Authors & Vendors may register for this event. Contact Brenda Williams at (323) 822-6152.,Aug 17,11:00AM - 4:00PM,Jesse Owens Park,,https://www.discoverlosangeles.com/event/2024/08/17/aaalac-the-original-chasing-your-dream-book-tour-literary-expo
276,Becky Robinson Comedy Show Type 1 Diabetes Fundraiser,"Becky Robinson x You're Just My Type Fundraiser: A Night of Laughs for a Cause
Get ready for an uproarious evening as the talented Becky Robinson takes center stage in a comedy show like no other. On August 16th, at 6:30 pm, at The Hermosa Beach Playhouse, Becky Robinson, the LA-based comedian, writer, actor, and voice-over star, will be showcasing her comedic prowess in a one-woman extravaganza.
Becky's explosively unique TV character antics and viral videos have catapulted her to the top, making her one of the youngest headliners on the comedy circuit. Her show is a rollercoaster ride of heart, punchlines, characters, and improv, all infused with her electric energy that captivates audiences from start to finish.
Combining stand-up with her trademark characters, Becky leaves audiences in stitches and begging for more. This promises to be one of the most uniquely entertaining shows of the year, guaranteed to have you laughing until your sides hurt.
But this event isn't just about comedy—it's about making a difference. The show serves as a fundraiser for ""You're Just My Type,"" a non-profit dedicated to supporting the mental health needs of individuals living with type 1 diabetes. Through year-round events, this organization provides vital support and resources, all free of charge.
By attending Becky's comedy show, you're not only treating yourself to a night of laughter but also contributing to a worthy cause. 100% of the proceeds will go towards supporting the events hosted by ""You're Just My Type,"" ensuring that they remain accessible to all who need them.
Don't miss out on this unforgettable evening of comedy and compassion. Grab your tickets now and join us for a night filled with laughter, all in the name of a great cause!",Aug 16,6:30PM - 11:00PM,Hermosa Beach Community Theatre,$100 ,https://www.discoverlosangeles.com/event/2024/08/16/becky-robinson-comedy-show-type-1-diabetes-fundraiser
277,%E2%80%9Cmixology Masters%E2%80%9D With 1930 Cocktail Bar At Teddys Bar At The Hollywood Roosevelt,"Founded in 2013, 1930 Cocktail Bar is Milan's most famous speakeasy and, as of 2019, is ranked in the esteemed World's 50 Best Bars list. To gain access to its Italy location, one must first become a friend with one of the other venues in the Farmily Group, but locals and guests of The Hollywood Roosevelt will have exclusive access to this mixology experience for three evenings. Behind the bar will be 1930 Bar Manager Benjamin Fabio Cavagna, a whiskey and spirit collector who loves to experiment with new techniques and testing new flavors, taking inspiration from his trips around the world. ",Aug 8,6:00PM - 2:00AM,The Hollywood Roosevelt,$20/person ,https://www.discoverlosangeles.com/event/2024/08/08/%E2%80%9Cmixology-masters%E2%80%9D-with-1930-cocktail-bar-at-teddys-bar-at-the-hollywood-roosevelt
278,Rooftop Rhythms Sunset Happy Hour At The Beverly Hilton,"The Beverly Hilton's CIRCA 55 Rooftop Restaurant + Lounge offers weekly live music, alternating between Sunset Happy Hour with a live DJ or an elegant Jazz Night. From now until October, locals can relish the warm summer nights with live music and a drink in hand, backdropped by breathtaking views of the Los Angeles nighttime skyline.
Sunset Happy Hour: Guests can dance to Resident DJ Anne Sollange’s music and enjoy a tasting of whisky, tequila, wine or spritzes. This event goes from 5:00-9:00 p.m. Drinks on the rocks, cocktails and wine, as well as delicious bar bites are offered at a discounted price.",Aug 16,5:00PM - 9:00PM,CIRCA 55 Rooftop Restaurant + Lounge at The Beverly Hilton,,https://www.discoverlosangeles.com/event/2024/08/16/rooftop-rhythms-sunset-happy-hour-at-the-beverly-hilton
279,Las Shakespeare In The Park As You Like It,"Pack your picnic basket, shake out your blanket, and grab your friends & family by the hand. LA’s Shakespeare in the Park returns for an ENTIRE summer of free theater under the stars! Fall in love this summer with our As You Like It, a screwball romantic comedy with songs inspired by 1930’s crooner, Al Bowlly.
About the Griffith Park Free Shakespeare Festival:
The Festival is 8 weeks of your best summer nights! New this year: an immersive prologue ongoing from 6 pm. The performance of As You Like It begins at 7 pm. Enter the Forest of Arden as you walk up the hill of the Old Zoo, past the abandoned bear caves. Our performance site is the dell at the top of the hill. Special pre-show events like Dress Up Nights, family workshops, salons are more are also happening. All the details are at our website: iscla.org
About As You Like It:
Irrepressible cousins, Rosalind and Celia, fall afoul of the Duke, and make their escape into the Forest of Arden. There, they discover a world of vivid characters and romantic possibilities. When class and gender boundaries shatter, they discover both themselves and a beguiling truth: transformation is always possible.",Aug 18,6:00PM - 10:00PM,Old Los Angeles Zoo,,https://www.discoverlosangeles.com/event/2024/08/18/las-shakespeare-in-the-park-as-you-like-it
280,Taste Of The Waterfront At Parkers Lighthouse,"Taste of the Waterfront (August 14 - 15): From 5 - 9 p.m., celebrate the 15th anniversary of this event with special menu items including an Ahi Tuna Slider, featuring seared rare Ahi Tuna, sunomono salad, ponzu coleslaw, wasabi mayo and toasted brioche bun as well as a Quinoa Roasted Beet Salad featuring red wine dill vinaigrette, cucumber, feta cheese, arugula and balsamic reduction at Parkers’ Lighthouse, a participating restaurant of the evening.",Aug 14,5:00PM - 9:00PM,Parkers' Lighthouse,,https://www.discoverlosangeles.com/event/2024/08/14/taste-of-the-waterfront-at-parkers-lighthouse
281,Smooth Summer Jazz Feat Gregory Porter And George Benson,"Our annual mini-festival dedicated to the silkiest sounds around returns for another night of breezy tempos, rich melodies, and laidback vibes. This year’s edition includes the great George Benson, the jazz guitarist and R&B star behind hits like “On Broadway,” “Give Me the Night,” and “Turn Your Love Around,” with the Hollywood Bowl Orchestra. Gregory Porter, the two-time Grammy winner whose buttery voice and tender lyrics have made him his generation’s most soulful jazz singer-songwriter, joins in the fun. And singer Lizz Wright opens the night with a voice The New York Times calls “a smooth, dark alto possessed of qualities you might associate with barrel-aged bourbon.” Get ready for a supremely smooth evening!",Aug 18,6:30PM - 10:00PM,Hollywood Bowl,$16.00 ,https://www.discoverlosangeles.com/event/2024/08/18/smooth-summer-jazz-feat-gregory-porter-and-george-benson
282,Dave Friends Curated By Dave Pressler Gabba Gallery,"Dave & Friends
Curated by Dave Pressler & Gabba Gallery
August 17 - September 14, 2024
Wed – Sat, 12PM-3PM
Gabba Gallery DTLA
235 S. Broadway
Los Angeles, CA 90012
Opening Night
Saturday, August 17, 5PM-9PM
Free and open to the public, no RSVP required
Join Gabba Gallery and renowned artist Dave Pressler for ""Dave & Friends,"" featuring work by Pressler and over 50 of his favorite artists; this lighthearted and sometimes hilarious art show will leave you smiling. Presented in Gabba's new DTLA space, it's a must-see exhibition for art lovers of all ages.",Aug 17,5:00PM - 9:00PM,Gabba Gallery,,https://www.discoverlosangeles.com/event/2024/08/17/dave-friends-curated-by-dave-pressler-gabba-gallery
283,The Pitch,"Tom Allen is a widower, raising his 15-year-old daughter as a single dad. Desperate for money, he grabs at a job in a boiler-room set-up, selling machine parts over the phone. He soon discovers that his job requires him to make ethical compromises, occasionally misrepresenting the products he sells. He finds himself in competition with his co-workers. His tension builds as he discerns that his boss may be under investigation by the authorities, endangering the job that Tom needs so much.
Life at home is getting complicated as well, as Tom becomes aware that boys notice that his daughter Michelle is becoming a woman. He faces disappointment as he discovers that his dreams for Michelle’s future do not match the aspirations that Michelle has for herself.
How many compromises can Tom make if he wishes to remain a moral man and a good dad?
Written by Tom Alper. Directed by Louie Liberti. Produced by Waterfront Productions. A visiting production at the Odyssey Theatre.",Aug 4,3:00PM - 4:50PM,Odyssey Theater,$25. ,https://www.discoverlosangeles.com/event/2024/08/04/the-pitch
284,Los Angeles Rams Vs San Francisco 49Ers 2024 Home Opener,The Los Angeles Rams host the San Francisco 49ers for their 2024 home opener at Sofi.,Sep 22,1:30PM - 4:00PM,SoFi Stadium,"$1,000 ",https://www.discoverlosangeles.com/event/2024/09/22/los-angeles-rams-vs-san-francisco-49ers-2024-home-opener
285,Platesplaces Bristol Farms La Explained Celebrate Hollywood History Culture And,"For ONE NIGHT ONLY, LA Explained and Bristol Farms will be taking over one of LA’s most iconic addresses for a special evening of history, culture, and cuisine. Join us at the Villa Carlotta on Saturday, August 10th, as we celebrate Hollywood's storied past and vibrant future.
Inside, you’ll savor a bespoke menu of seasonal hors d’oeuvres and explore a showcase of premium food and beverage partners curated by Bristol Farms. Meet passionate founders and sample local brands such as Cien Chiles, Rooted Fare, Marmalade Grove, Kill Sauce, Uli’s Gelato, French Squirrel, and Optimist Botanicals. Enjoy sensational sips from Laurent-Perrier, Dos Hombres, Blue Ice American Vodka, Maker’s Mark, and DAOU Vineyards. Indulge in elevated tastings from GT’s Synergy Kombucha, BluWater Spirulina Drink, Pick Me Up Potions, United Sodas of America, Gino Angelini, Penny Pound Ice, La Colombe, and many more.
In between tastings, bid on silent auction items benefiting FoodCycle LA, explore a crowd-sourced collection of archives and artifacts curated by LA Explained, and enjoy live musical performances by Sophia Galaté, Kevin Enstrom, and Katalyst—a collective of top-tier musicians who have collaborated with Beyoncé, Jay-Z, Anderson Paak, Solange, Nas, Soulection, SiR, and more. Having performed on some of the world's most notable stages like The Walt Disney Concert Hall and Coachella, they will now bring their talents to Villa Carlotta for this extraordinary evening.
Built in 1926 - and intertwined with tales of William Hearst, Charlie Chaplin, and a love triangle - the Villa Carlotta has inspired industry luminaries and served as a haven for writers, actors, and artists for nearly a century. Your ticket includes complimentary Valet Parking, and a Gourmet Gift Bag valued at more than $150.
Don't miss this rare opportunity to peek behind Hollywood’s Velvet Curtain and immerse yourself in an event sure to delight all your senses!",Aug 10,6:00PM - 9:00PM,Villa Carlotta,$175 ,https://www.discoverlosangeles.com/event/2024/08/10/platesplaces-bristol-farms-la-explained-celebrate-hollywood-history-culture-and
286,The 15Th Annual Mixmatch Dance Festival,"This year's 15th Annual MixMatch Dance Festival - MM15 - touts a line up of mixed dance works from CA, WA, OH, and CO bringing dance styles in Modern, Jazz, Ballet, Latin, Sign Language, Indian, Flamenco, Hip Hop, Contemporary, and more!",Aug 9,7:00PM - 8:30PM,Highways Performance Space,$20 ,https://www.discoverlosangeles.com/event/2024/08/09/the-15th-annual-mixmatch-dance-festival
287,Mizel Wine And Soft Pastels With Bobbie Rich,"Mizel Wine and Soft Pastels with Bobbie Rich
Sunday, August 11th 3-5pm
Renew yourself with creativity and Easy to Please Grenache on breathtaking Mizel Estate. Monet’s tranquil waterlilies provide inspiration. Select from three of his serene color palettes. Bring your masterpiece to life under the gentle guidance of acclaimed artist Bobbie Rich.
No painting experience needed. We promise! Stay with Bobbie step-by-step or explore your own unique vision on our magical estate.
General Admission: $55
Tickets and Reservations
Ticket Prices: General Admission $55
Break out of the Conventional with Mizel Lifestyle Experiences. Advanced paid reservation is required to enter Mizel Estate Wines, located at 1050 W. Potrero Road, Thousand Oaks, CA 91361. Ages 21 and over please. Call 805-795-2506 or email info@mizelestate.com to reserve your spot. Spaces are limited.
Website
www.mizelestate.com",Aug 11,3:00PM - 5:00PM,Mizel Estate Wines,$55 ,https://www.discoverlosangeles.com/event/2024/08/11/mizel-wine-and-soft-pastels-with-bobbie-rich
288,Karaoke Night,"Join us for an electrifying night of Karaoke!
Whether you're a seasoned performer or a first-timer, this is your chance to shine under the spotlight and belt out your favorite tunes like never before. From classic rock anthems to pop hits and everything in between, our extensive song list has something for everyone.",Aug 22,7:00PM - 10:00PM,Truly LA,,https://www.discoverlosangeles.com/event/2024/08/22/karaoke-night
289,Triple B Bourbon Bbq Blues,"Bourbon, BBQ & Blues, All-you-can-eat, drink and Bounce, too!",Aug 4,11:00AM - 3:00PM,The Depot,"$65, plus tax ",https://www.discoverlosangeles.com/event/2024/08/04/triple-b-bourbon-bbq-blues
290,Pink Martini Featuring China Forbes,"The Hollywood Bowl’s favorite globetrotting “little orchestra,” helmed by pianist Thomas Lauderdale, returns to the stage at the start of their 30th anniversary year for two nights of big, bold, genre-defying songs that traverse time and geography. Featuring lead singer China Forbes, this band is “impressive at every musician’s station,” as Variety says, “the ensemble produces music that’s charming and elegant.”
Led by internationally acclaimed, Grammy-nominated multi-instrumentalist, singer, and songwriter Andrew Bird, the Andrew Bird Trio features Alan Hampton and Ted Poor. Bird’s new album, Sunday Morning Put-On, features unique takes on classics from the Great American Songbook, finding him re-immersed in a lifelong love of mid-century, small group jazz.",Aug 23,8:00PM - 10:00PM,Hollywood Bowl Museum,$15.00 ,https://www.discoverlosangeles.com/event/2024/08/23/pink-martini-featuring-china-forbes
291,The Winters Tale At Theatricum Botanicum,"Out of a winter plagued by jealousy and torment emerges the glorious rebirth of spring in high humor of the countryside. One of the Bard’s final plays, The Winter’s Tale is a romance that concludes in one of the most extraordinarily written scenes of magical redemption in which Time ensures that the past is only prologue to the reconciled future.",Jun 1,7:30PM,Will Geer's Theatricum Botanicum,$60 ,https://www.discoverlosangeles.com/event/2024/06/01/the-winters-tale-at-theatricum-botanicum
292,The Social Network,"The film version of Ben Mezrich’s non-fiction book The Accidental Billionaires, about the college friends who created Facebook and the toll success took on their relationship, is a witty and stylish docudrama that turned seemingly uncinematic subject matter into a modern classic. Jesse Eisenberg was nominated for his performance as the mercurial Mark Zuckerberg, and casting director Laray Mayfield supported him with an expertly chosen ensemble. Winning Oscars for Aaron Sorkin’s endlessly quotable screenplay, Trent Reznor and Atticus Ross’s edgy score and Angus Wall and Kirk Baxter’s complex film editing, The Social Network was also nominated for Best Picture, Cinematography, Sound Mixing, and David Fincher’s direction.
DIRECTED BY: David Fincher. WRITTEN BY: Aaron Sorkin. WITH: Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Armie Hammer. 2010. 120 min. USA. Color. Scope. English. Rated PG-13. DCP.
*Free for Contributor-level and above members*",Aug 4,7:30PM - 9:30PM,Academy Museum of Motion Pictures,$10 ,https://www.discoverlosangeles.com/event/2024/08/04/the-social-network
293,Las Shakespeare In The Park As You Like It,"Pack your picnic basket, shake out your blanket, and grab your friends & family by the hand. LA’s Shakespeare in the Park returns for an ENTIRE summer of free theater under the stars! Fall in love this summer with our As You Like It, a screwball romantic comedy with songs inspired by 1930’s crooner, Al Bowlly.
About the Griffith Park Free Shakespeare Festival:
The Festival is 8 weeks of your best summer nights! New this year: an immersive prologue ongoing from 6 pm. The performance of As You Like It begins at 7 pm. Enter the Forest of Arden as you walk up the hill of the Old Zoo, past the abandoned bear caves. Our performance site is the dell at the top of the hill. Special pre-show events like Dress Up Nights, family workshops, salons are more are also happening. All the details are at our website: iscla.org
About As You Like It:
Irrepressible cousins, Rosalind and Celia, fall afoul of the Duke, and make their escape into the Forest of Arden. There, they discover a world of vivid characters and romantic possibilities. When class and gender boundaries shatter, they discover both themselves and a beguiling truth: transformation is always possible.",Aug 16,6:00PM - 10:00PM,Old Los Angeles Zoo,,https://www.discoverlosangeles.com/event/2024/08/16/las-shakespeare-in-the-park-as-you-like-it
294,Lust Caution On 35Mm,"For shows listed as ""Walk-Up,"" we always have a limited number of walk-ups available — the line forms 45 minutes before a show start time.
Director: Ang Lee Run Time: 158 min. Format: 35mm Film Release Year: 2007 Language: Mandarin with English Subtitles
Starring: Joan Chen, Leehom Wang, Tang Wei, Tony Leung Chiu-wai, Tou Tsung-Hua
Screenwriters: Hui-Ling Wang, James Schamus
Producers: Ang Lee, William Kong, James Schamus
Sink into Ang Lee’s lush and lurid espionage thriller. During World War II, a secret agent must seduce then assassinate an official who works for the Japanese puppet government in Shanghai. Her mission becomes clouded when she finds herself falling in love with the man she is assigned to kill. An exquisitely torturous romance amidst the backdrop of occupied Shanghai, this breathtaking film of passion and politics will leave you swooning. Experience this stunning and sensual masterpiece on magnificent 35mm film.",Aug 5,7:00PM - 9:00PM,Vidiots,$12 ,https://www.discoverlosangeles.com/event/2024/08/05/lust-caution-on-35mm
295,Las Shakespeare In The Park As You Like It,"Pack your picnic basket, shake out your blanket, and grab your friends & family by the hand. LA’s Shakespeare in the Park returns for an ENTIRE summer of free theater under the stars! Fall in love this summer with our As You Like It, a screwball romantic comedy with songs inspired by 1930’s crooner, Al Bowlly.
About the Griffith Park Free Shakespeare Festival:
The Festival is 8 weeks of your best summer nights! New this year: an immersive prologue ongoing from 6 pm. The performance of As You Like It begins at 7 pm. Enter the Forest of Arden as you walk up the hill of the Old Zoo, past the abandoned bear caves. Our performance site is the dell at the top of the hill. Special pre-show events like Dress Up Nights, family workshops, salons are more are also happening. All the details are at our website: iscla.org
About As You Like It:
Irrepressible cousins, Rosalind and Celia, fall afoul of the Duke, and make their escape into the Forest of Arden. There, they discover a world of vivid characters and romantic possibilities. When class and gender boundaries shatter, they discover both themselves and a beguiling truth: transformation is always possible.",Aug 15,6:00PM - 10:00PM,Old Los Angeles Zoo,,https://www.discoverlosangeles.com/event/2024/08/15/las-shakespeare-in-the-park-as-you-like-it
296,Third Annual River Fest,"Friends of the Los Angeles River is hosting our third annual River Fest – a FREE open-air environmental arts and community festival celebrating the culture, history, and people that shape the LA River. 
WHAT’S NEW THIS YEAR?
 River Fest 2024 will feature a variety of local artists with thrilling live performances, a stunning visual art gallery and a vibrant marketplace. We'll also have some new interactive eco-activities for the whole family and delicious food from some of L.A.'s best food trucks.
So grab your favorite Angelenos and come celebrate with us!
All free River Fest general admission tickets include entry into River Fest, access to the evening’s films, exhibits, and performances, as well as one complimentary raffle ticket.",Aug 11,3:00PM - 9:00PM,Los Angeles State Historic Park,$125 ,https://www.discoverlosangeles.com/event/2024/08/11/third-annual-river-fest
297,Levitt La Dub Club Present The Wailing Souls And Dj Boss Harmony,"Levitt Pavilion Los Angeles (Levitt LA) is celebrating its 17th annual concert series by presenting 10 world-class performances that are all free and open to everyone. The concerts will be held outdoors, under the stars, with the stunning backdrop of LA's skyline at MacArthur Park.
For 17 years, Levitt LA has been creating a sense of community through music. This summer, they will once again showcase the diverse cultural landscape of Los Angeles with a fantastic lineup of artists, transforming MacArthur Park into a vibrant and energized urban sonic oasis. The season runs from June 22 through August 31, 2024
Wailing Souls
The Wailing Souls are a Jamaican reggae vocal group with origins dating back to the 1960s. The group has undergone several lineup changes over the years, with Winston ""Pipe"" Matthews and Lloyd ""Bread"" McDonald being the only constant members. They have been nominated for Grammy Awards three times.
The legendary Wailing Souls were present from reggae's beginnings in the late '60s and early '70s. They grew up and sang in the same Trenchtown yards in Kingston, Jamaica, as Bob Marley, Joe Higgs, and other reggae icons.
https://www.facebook.com/wailingsoulsmusic
DJ Boss Harmony
David Orlando is a Los Angeles based DJ and Artist. He started DJing around 1994 and is known for the breadth and diversity of his musical selections. David took the name “Boss Harmony” in 2001 when he joined the group responsible for the 19-year-running Reggae night, DUB CLUB.
https://www.dublab.com/djs/boss-harmony",Aug 10,7:00PM - 10:00PM,Levitt Pavilion Los Angeles,,https://www.discoverlosangeles.com/event/2024/08/10/levitt-la-dub-club-present-the-wailing-souls-and-dj-boss-harmony
298,Back To School Braids Buzz Presented By Mcdonalds Socal,"Welcome to Back to School Braids & Buzz! Join us at McDonald's on La Tijera for a fun-filled Back to School event. Get your hair styled with trendy braids, fresh haircuts, manicures and more for FREE courtesy of McDonald's of Southern California. Walk-ins are welcome but appointments are strongly encouraged.
Fun and educational, parents and kids alike will learn tips and best bets for taking care of their crowns. See you there!
Haircuts and hair styling to take last appointments at 2PM.",Aug 11,10:00AM - 3:00PM,McDonald's on La Tijera,,https://www.discoverlosangeles.com/event/2024/08/11/back-to-school-braids-buzz-presented-by-mcdonalds-socal
299,Sound Bath Simone Leigh,"Enjoy exclusive viewing of the exhibition Simone Leigh, the first comprehensive survey of the richly layered work of this celebrated artist followed by an immersive sound bath provided by Bloom Holistic Healing. This unique sonic experience offers a meditative moment to connect with the works on view and with each other.",Aug 6,9:30AM - 10:30AM,Los Angeles County Museum Of Art (LACMA),$15 ,https://www.discoverlosangeles.com/event/2024/08/06/sound-bath-simone-leigh
300,Bikini Kill,Bikini Kill,Aug 15,7:00PM,The Wiltern,$75.00 ,https://www.discoverlosangeles.com/event/2024/08/15/bikini-kill
301,Chicago Tribute Experience,"Chicago Tribute Experience brings you back to the 60’s, 70’s and 80’s with all of Chicago’s greatest hits performed live by some of the world’s finest musicians. This tremendous tribute to the writing, performance, style and sound of the original Chicago lineup has been carefully and thoughtfully re-created for the highest entertainment value. Most of these musicians grew up listening, learning, and passionately playing and singing along to what is now truly a phenomenon worth recreating. Enjoy the journey as they take you on the “Experience”… the “Chicago Tribute Experience”.
Performer Names/Instruments:
Dan Haley – Keyboard and Vocals
Gregg Thompson – Guitar and Vocals
Dan Hill – Bass Guitar and Vocals
Frank Troiano – Percussion and Vocals
Dave Goode – Drums
Robbie C – Sax and Flute
Fabio Santana – Trombone
Pat Mullens – Trumpet",Aug 4,4:00PM - 6:00PM,Alvas Showroom,$35 ,https://www.discoverlosangeles.com/event/2024/08/04/chicago-tribute-experience
302,Learn To Write A Solo Show With Dara Frazier,"Learn How to Write Your Own Solo Show with Award-Winning Writer Dara Frazier and Towne Street Theater
Saturday, August 10th at 10am, in Hollywood
Have you ever dreamt of writing your own solo show? Learn how to tell your story! Towne Street Theatre (TST) hosts award-winning stage and screen writer Dara Frazier for a one-day workshop on Saturday, August 10th from 10am to 4pm at the Stella Adler Academy of Acting and Theatre Los Angeles in Hollywood. You’ll learn the fundamentals of character development, pacing and audience engagement. By the end of the session, you’ll have the framework for an engaging show that’s authentic to the story you want to tell.
“Every actor should have a solo show that showcases their skills and unique life experiences in this ever-changing entertainment industry,” said Frazier. “This workshop will simplify the writing process to spark fun creativity.”
Class registration $175 and can be purchased here. Payment plans and some scholarships are available. For information, please email tstsubmit@townestreetla.org.
Towne Street Theatre is Los Angeles’ premier African American theatre company. It is celebrating 31 years of compelling, inspiring, and thought-provoking performances that celebrate black and other diverse storytellers. For more information, please visit https://www.townestreetla.org, or follow us on Facebook and Instagram.",Aug 10,10:00AM - 4:00PM,Stella Adler Academy of Acting & Theatre,$175 ,https://www.discoverlosangeles.com/event/2024/08/10/learn-to-write-a-solo-show-with-dara-frazier
303,Beyond The Streets Presents Estevan Oriol Teen Angel Dedicated To You,"Beyond the Streets presents Estevan Oriol & Teen Angel: Dedicated to You. The exhibition brings together two of the most influential forces that have chronicled and shaped the essence and legacy of Chicano culture. Meticulously curated, highlighting the rich history and vibrant community of Los Angeles, the show highlights Estevan Oriol's evocative photography and the influential legacy of Teen Angel Magazine in Chicano art, lowrider culture, and tattoo artistry. The public opening is on June 29, 2024, from 11 AM to 6 PM, and the exhibition will be on view until September 15, 2024. Exclusive merchandise, including a special issue of Teen Angel Magazine, will be available.
BEYOND THE STREETS
Estevan Oriol & Teen Angel: Dedicated to You
Public Reception
Saturday
June 29, 2024
11 AM - 6 PM
On view through September 15, 2024
434 N La Brea Ave, Los Angeles, CA
www.beyondthestreets.com",Aug 18,11:00AM - 6:00PM,Beyond the Streets,,https://www.discoverlosangeles.com/event/2024/08/18/beyond-the-streets-presents-estevan-oriol-teen-angel-dedicated-to-you
304,From The Ground Up Nurturing Diversity In Hostile Environments,"Armory Center for the Arts is pleased to present From the Ground Up: Nurturing Diversity in Hostile Environments, the Armory’s contribution to Getty's PST ART: Art & Science Collide initiative. Rooted in the idea of the seed as a mechanism for great change, the From the Ground Up exhibition will feature work by 16 contemporary artists and artist teams who explore histories of contested spaces, pre-colonial understandings of nature, and ancient and contemporary technologies as they imagine alternative, sustainable futures. The artists and projects included in the exhibition are: Charmaine Bee; Nikesha Breeze; Carl Cheng; Olivia Chumacero; Beatriz Cortez; Mercedes Dorame; Aroussiak Gabrielian; iris yirei hu; Lez Bats (Sandra de la Loza and Jess Gudiel); Malaqatel Ija, Semillas Viajeras, Seed Travels; Hillary Mushkin; Vick Quezada; Sarah Rosalena; Enid Baxter Ryce; Cielo Saucedo; and Marcus Zúñiga. From the Ground Up is organized by Irene Georgia Tsatsos, guest curator and former Armory Director of Exhibition Programs / Chief Curator.
Hours are Fridays from 2-6 PM and Saturdays & Sundays from 1-5 PM.",Aug 9,2:00PM - 5:00PM,Armory Center for the Arts,,https://www.discoverlosangeles.com/event/2024/08/09/from-the-ground-up-nurturing-diversity-in-hostile-environments
305,Gallery Walkthrough Highway Hypnosis,Join members of 3B Collective for an intimate gallery walkthrough of Highway Hypnosis. Learn about the various artists that make up the group and delve into past and present connections within the collective’s work and their various collaborations with skilled artisans.,Aug 18,11:30AM - 12:30PM,Craft Contemporary,,https://www.discoverlosangeles.com/event/2024/08/18/gallery-walkthrough-highway-hypnosis
